,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
62,13.0,790.3846153846154,433.6833596188081,118.0,345.0,897.0,1211.0,1360.0,13.0,12.384615384615385,9.69998678296747,2.0,3.0,10.0,24.0,30.0
63,2.0,1115.5,67.17514421272202,1068.0,1091.75,1115.5,1139.25,1163.0,2.0,18.0,1.4142135623730951,17.0,17.5,18.0,18.5,19.0
64,7.0,1102.4285714285713,241.22179085014764,951.0,952.5,961.0,1161.5,1577.0,7.0,19.142857142857142,6.743603671345943,15.0,15.0,15.0,21.0,32.0
65,17.0,1190.1764705882354,331.9332077568689,329.0,1296.0,1310.0,1318.0,1548.0,17.0,24.470588235294116,8.632190097672371,3.0,28.0,28.0,28.0,32.0
66,15.0,1193.9333333333334,284.14444683411756,500.0,1020.0,1324.0,1367.0,1546.0,15.0,23.333333333333332,9.933109617167558,4.0,15.5,29.0,30.0,32.0
68,1.0,1558.0,,1558.0,1558.0,1558.0,1558.0,1558.0,1.0,32.0,,32.0,32.0,32.0,32.0,32.0
69,9.0,871.0,353.2102773136705,277.0,674.0,971.0,1069.0,1393.0,9.0,14.333333333333334,9.447221813845593,3.0,8.0,16.0,17.0,32.0
70,11.0,882.1818181818181,621.627994572609,104.0,363.0,623.0,1505.5,1508.0,11.0,16.90909090909091,14.563341274958473,2.0,3.5,8.0,32.0,32.0
71,5.0,801.0,458.01310024932695,206.0,508.0,878.0,1027.0,1386.0,5.0,13.0,11.979148550710939,3.0,4.0,9.0,17.0,32.0
72,3.0,857.3333333333334,603.7585058061984,470.0,509.5,549.0,1051.0,1553.0,3.0,13.666666666666666,15.885003409925142,4.0,4.5,5.0,18.5,32.0
73,4.0,651.75,354.25167607225234,132.0,573.75,796.0,874.0,883.0,4.0,7.0,3.366501646120693,2.0,6.5,8.5,9.0,9.0
74,25.0,599.96,474.3947442092222,51.0,230.0,387.0,843.0,1555.0,25.0,9.36,9.953558827541702,2.0,3.0,3.0,8.0,32.0
75,32.0,811.46875,503.359935630943,207.0,411.5,596.0,1374.75,1594.0,32.0,14.0,13.09025739661667,3.0,3.0,6.5,32.0,32.0
76,23.0,1078.0869565217392,478.6256758150435,112.0,668.5,1394.0,1497.0,1579.0,23.0,19.91304347826087,13.225021201145612,2.0,8.0,32.0,32.0,32.0
