,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
32,28.0,2081.25,766.9575595482114,17.0,1722.25,2262.0,2467.25,3135.0,28.0,13.25,7.599342076785332,1.0,5.5,15.5,19.0,23.0
33,20.0,1632.9,1033.5805878493209,6.0,239.5,2081.5,2321.5,3133.0,20.0,10.4,8.12662939127643,1.0,1.0,11.5,17.25,23.0
34,4.0,2575.25,505.0157588300257,2234.0,2318.0,2370.5,2627.75,3326.0,4.0,18.75,3.774917217635375,15.0,17.25,18.0,19.5,24.0
36,2.0,2996.0,118.79393923933998,2912.0,2954.0,2996.0,3038.0,3080.0,2.0,22.5,0.7071067811865476,22.0,22.25,22.5,22.75,23.0
37,1.0,2309.0,,2309.0,2309.0,2309.0,2309.0,2309.0,1.0,17.0,,17.0,17.0,17.0,17.0,17.0
42,9.0,1335.7777777777778,1264.8728965569799,66.0,295.0,529.0,2660.0,2732.0,9.0,9.88888888888889,10.552777412184486,1.0,1.0,1.0,21.0,22.0
43,81.0,1826.851851851852,791.0438374564193,5.0,1471.0,2068.0,2358.0,3363.0,81.0,11.061728395061728,7.538809055501314,1.0,3.0,11.0,18.0,24.0
44,95.0,1811.1473684210525,984.651693125501,24.0,1113.0,2126.0,2559.5,3306.0,95.0,11.263157894736842,8.790965534456129,1.0,2.0,12.0,20.0,24.0
45,525.0,1625.7828571428572,1306.4335076883574,36.0,399.0,1264.0,3208.0,3367.0,525.0,10.321904761904761,10.754956082403304,1.0,1.0,3.0,24.0,24.0
46,266.0,1802.1842105263158,962.4628784288386,23.0,816.25,2080.5,2562.75,3330.0,266.0,11.003759398496241,8.558565441554101,1.0,2.0,12.0,20.0,24.0
47,254.0,2019.9409448818897,914.9091838431433,44.0,1128.75,2204.0,2758.75,3335.0,254.0,13.118110236220472,8.427898498114422,1.0,2.0,14.0,22.0,24.0
48,164.0,2466.7195121951218,665.8715083476756,74.0,2149.5,2756.0,2915.25,3146.0,164.0,17.195121951219512,7.537129401631533,1.0,12.0,22.0,22.0,23.0
49,139.0,1632.086330935252,759.1959656321236,29.0,1164.5,1941.0,2012.0,3047.0,139.0,8.309352517985612,6.187702765951036,1.0,3.0,9.0,10.0,23.0
50,2.0,3077.0,110.30865786510141,2999.0,3038.0,3077.0,3116.0,3155.0,2.0,22.5,0.7071067811865476,22.0,22.25,22.5,22.75,23.0
51,62.0,1719.758064516129,611.9857944746883,3.0,1756.25,1900.5,1923.75,2693.0,62.0,7.661290322580645,5.098838017376685,1.0,6.0,7.0,8.0,21.0
