,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
34,5.0,1948.0,588.6386837441114,1272.0,1506.0,1861.0,2545.0,2556.0,5.0,28.0,12.186057606953941,12.0,21.0,27.0,40.0,40.0
36,6.0,1695.0,876.1378886910438,607.0,1061.75,1736.0,2471.0,2538.0,6.0,22.5,17.432727841620196,4.0,8.0,22.5,37.75,40.0
37,2.0,1701.0,1079.0449480906716,938.0,1319.5,1701.0,2082.5,2464.0,2.0,22.5,21.920310216782973,7.0,14.75,22.5,30.25,38.0
40,5.0,2043.0,903.4301301152182,428.0,2402.0,2441.0,2448.0,2496.0,5.0,30.6,16.00937225502612,2.0,37.0,37.0,38.0,39.0
41,26.0,2020.6153846153845,867.077162744958,932.0,978.75,2408.5,2479.25,3788.0,26.0,27.96153846153846,15.966166150283591,7.0,7.0,37.0,38.0,49.0
42,42.0,2182.785714285714,1079.9425354114637,10.0,1942.25,2430.5,2576.25,3742.0,42.0,31.476190476190474,16.57538300368747,1.0,28.5,37.0,41.0,49.0
43,110.0,2545.9727272727273,1097.6686592446313,436.0,1542.75,2779.0,3638.0,3888.0,110.0,35.10909090909091,16.453629841034722,2.0,21.5,43.0,49.0,49.0
44,329.0,2742.452887537994,812.848003371248,409.0,2352.0,2967.0,3239.0,3891.0,329.0,40.11550151975684,12.662794905704294,2.0,37.0,47.0,47.0,49.0
45,195.0,2749.4,693.4168009168905,136.0,2640.0,2842.0,3283.5,3780.0,195.0,41.2,10.970720169201648,1.0,42.0,45.0,47.0,49.0
46,97.0,1974.5670103092784,857.3212265930491,770.0,1120.0,1891.0,2717.0,3811.0,97.0,26.84536082474227,16.005428900705304,6.0,10.0,27.0,43.0,49.0
47,173.0,1763.6878612716764,772.5778622027349,925.0,1127.0,1361.0,1920.0,3884.0,173.0,22.410404624277458,14.118242625600656,7.0,11.0,14.0,27.0,49.0
