,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
12,73.0,1019.3424657534247,512.1017211013323,16.0,713.0,830.0,1635.0,3226.0,73.0,7.671232876712328,4.466090741852394,2.0,5.0,6.0,13.0,30.0
13,154.0,1962.409090909091,985.8179485225623,495.0,860.5,2165.5,2280.0,5351.0,154.0,15.071428571428571,10.037906678927865,4.0,6.0,16.0,16.0,56.0
14,173.0,1969.3352601156068,703.3366430513898,18.0,1845.0,1895.0,1948.0,5289.0,173.0,15.184971098265896,7.739238937424996,2.0,14.0,14.0,14.0,55.0
15,23.0,1703.9130434782608,368.4843543050219,1219.0,1269.5,1987.0,1993.5,2001.0,23.0,11.26086956521739,3.4930761554349177,7.0,7.0,14.0,14.0,14.0
16,13.0,2212.6923076923076,843.7478281073661,445.0,2002.0,2005.0,2008.0,4041.0,13.0,17.923076923076923,9.01352260459748,4.0,15.0,15.0,15.0,40.0
17,154.0,2924.0714285714284,741.2374136276072,157.0,2808.25,2853.5,2984.25,5353.0,154.0,23.57792207792208,8.765486737513351,2.0,22.0,22.0,23.0,56.0
18,1.0,2981.0,,2981.0,2981.0,2981.0,2981.0,2981.0,1.0,23.0,,23.0,23.0,23.0,23.0,23.0
20,12.0,2599.3333333333335,1028.9621720525743,119.0,2173.25,2925.0,3063.75,4092.0,12.0,22.0,10.30445622931255,2.0,15.25,23.0,25.5,40.0
21,8.0,2852.125,1430.3524478253603,91.0,2316.5,2916.0,3454.25,4595.0,8.0,24.5,14.628738838327793,2.0,16.0,23.0,30.75,45.0
22,9.0,2664.777777777778,1501.276188595704,177.0,1781.0,2986.0,3154.0,5336.0,9.0,23.666666666666668,16.263455967290593,2.0,13.0,23.0,28.0,56.0
