,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
33,41.0,2340.390243902439,463.8478671961735,1480.0,2089.0,2119.0,2362.0,3695.0,41.0,14.121951219512194,4.512178642026596,7.0,12.0,12.0,14.0,28.0
34,4.0,78.0,75.65271530707496,11.0,13.25,78.0,142.75,145.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
35,1.0,18.0,,18.0,18.0,18.0,18.0,18.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
42,6.0,3389.3333333333335,656.7275437094645,2533.0,2915.75,3463.0,3958.5,4020.0,6.0,24.666666666666668,7.174027227901123,15.0,20.0,25.5,31.0,31.0
43,160.0,3165.54375,806.6035932008148,110.0,2822.0,3020.0,3932.5,4318.0,160.0,22.54375,7.022736547554108,1.0,19.0,20.0,31.0,32.0
44,89.0,3536.0112359550562,897.6746284198314,77.0,3060.0,3940.0,4118.0,4330.0,89.0,25.98876404494382,7.764274803726582,1.0,20.0,31.0,32.0,32.0
45,56.0,1607.125,1387.6422130230965,2.0,207.75,1337.0,2853.75,4199.0,56.0,10.5,10.034485990368868,1.0,1.0,6.0,19.0,32.0
46,95.0,2355.705263157895,673.2711488439272,98.0,1872.5,2000.0,2836.5,4113.0,95.0,14.51578947368421,6.020997227601225,1.0,10.0,10.0,19.0,32.0
47,129.0,2283.3798449612405,632.9531503421882,116.0,2008.0,2507.0,2623.0,4049.0,129.0,13.395348837209303,4.909204690952946,1.0,11.0,14.0,16.0,31.0
48,45.0,2592.0,640.5337617955824,91.0,2311.0,2707.0,2775.0,4145.0,45.0,16.622222222222224,5.658014785517206,1.0,14.0,17.0,19.0,32.0
49,140.0,2507.092857142857,975.811426944677,240.0,1805.25,2778.5,3276.25,4147.0,140.0,16.707142857142856,8.43894400684517,1.0,8.75,19.0,24.0,32.0
50,11.0,2219.7272727272725,1042.885524965141,516.0,1546.5,2339.0,3155.5,3723.0,11.0,14.0,8.67179335547152,2.0,7.0,14.0,22.0,28.0
51,118.0,2856.8813559322034,677.9959429257573,17.0,2494.25,3175.0,3211.5,4149.0,118.0,19.3135593220339,5.927913330482809,1.0,14.0,22.0,23.0,32.0
52,51.0,3097.078431372549,152.36532980140265,2121.0,3091.5,3122.0,3142.5,3398.0,51.0,20.627450980392158,1.4827108189222264,12.0,20.0,21.0,21.0,25.0
53,87.0,3378.574712643678,552.3885898865354,358.0,3366.5,3396.0,3419.5,4325.0,87.0,24.7816091954023,4.581117177030284,2.0,25.0,25.0,25.0,32.0
54,32.0,3324.28125,1000.9477197644305,1426.0,3249.75,3615.5,4038.25,4312.0,32.0,24.40625,9.262687462732297,7.0,24.0,27.0,31.25,32.0
55,101.0,3405.0,451.10346928393267,83.0,3445.0,3481.0,3519.0,4308.0,101.0,25.18811881188119,3.8979811987415456,1.0,26.0,26.0,26.0,32.0
56,98.0,3567.4795918367345,332.2558394944808,1979.0,3555.5,3588.5,3629.75,4272.0,98.0,26.551020408163264,3.309226243319746,10.0,27.0,27.0,27.0,32.0
