,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
0,2.0,756.5,921.3601358860715,105.0,430.75,756.5,1082.25,1408.0,2.0,3.5,3.5355339059327378,1.0,2.25,3.5,4.75,6.0
1,40.0,2154.5,1934.0058998133436,1.0,71.75,2857.0,4032.25,4259.0,40.0,16.4,14.689609095704874,1.0,1.0,19.0,31.0,32.0
2,33.0,1264.909090909091,1635.632816443615,22.0,37.0,254.0,2912.0,4164.0,33.0,9.090909090909092,12.299297836572917,1.0,1.0,1.0,20.0,32.0
3,188.0,702.4627659574468,809.7644099833798,263.0,351.0,439.0,537.25,3808.0,188.0,3.9893617021276597,6.003554527950606,2.0,2.0,2.0,2.0,28.0
4,64.0,703.109375,653.9816782343904,266.0,456.25,574.5,599.5,3557.0,64.0,3.375,4.907072964544656,2.0,2.0,2.0,2.0,27.0
5,27.0,1509.037037037037,1037.553575316678,588.0,623.5,959.0,2066.5,3809.0,27.0,8.481481481481481,7.963234607438451,2.0,2.0,6.0,11.0,28.0
6,9.0,1015.5555555555555,1113.940540503746,267.0,558.0,563.0,935.0,3881.0,9.0,5.888888888888889,8.838049055708568,2.0,2.0,2.0,6.0,29.0
7,126.0,1332.4285714285713,978.3927344666571,194.0,748.25,997.5,1421.5,4257.0,126.0,8.333333333333334,7.6021049716509435,1.0,5.0,6.0,6.0,32.0
8,71.0,1125.661971830986,761.8302762550944,659.0,684.0,1009.0,1210.0,4317.0,71.0,6.183098591549296,6.127945027622998,3.0,3.0,6.0,6.0,32.0
9,167.0,1066.005988023952,563.4761783592855,16.0,829.5,950.0,1198.5,4281.0,167.0,6.3293413173652695,4.0988436714568195,1.0,6.0,6.0,6.0,32.0
10,118.0,1301.0677966101696,610.1524081541431,270.0,1094.75,1185.5,1290.25,4235.0,118.0,7.067796610169491,4.935011519066774,2.0,6.0,6.0,6.0,32.0
11,123.0,1961.5284552845528,961.4033571645496,121.0,1473.5,1537.0,2206.5,4262.0,123.0,11.414634146341463,8.525686193496215,1.0,7.0,7.0,13.0,32.0
12,46.0,1922.6521739130435,426.64870886122094,1149.0,1784.25,1796.5,1817.75,4124.0,46.0,10.152173913043478,3.9099155506898833,6.0,9.0,9.0,9.0,32.0
