,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
31,87.0,3151.206896551724,902.004964895466,1007.0,2487.0,3425.0,3961.0,4501.0,87.0,20.74712643678161,10.795367644357974,2.0,11.5,23.0,33.0,35.0
32,77.0,2714.5714285714284,929.2121369680456,41.0,2208.0,2922.0,3467.0,4339.0,77.0,16.155844155844157,9.583517834316176,1.0,9.0,17.0,24.0,35.0
33,78.0,2951.602564102564,1114.1329322135175,331.0,2341.25,3090.5,3922.5,4437.0,78.0,19.474358974358974,11.6426492711617,2.0,9.0,17.5,33.0,35.0
34,36.0,3023.5555555555557,901.5489034971013,763.0,2377.75,3101.5,3504.75,4577.0,36.0,18.72222222222222,10.4214370029449,2.0,9.0,18.0,25.0,35.0
37,3.0,2166.6666666666665,68.71195917257296,2126.0,2127.0,2128.0,2187.0,2246.0,3.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0
40,8.0,3018.625,1422.7045609883814,997.0,2036.5,3144.0,4310.0,4438.0,8.0,20.5,15.399443403670704,2.0,8.0,21.5,35.0,35.0
42,32.0,3122.65625,1200.3938227253157,325.0,2299.75,3344.0,4282.0,4529.0,32.0,21.625,12.717146159874584,1.0,9.0,21.5,35.0,35.0
43,244.0,2411.5081967213114,1137.0225701521574,268.0,1613.0,2284.0,3504.0,4569.0,244.0,13.938524590163935,11.630115206102293,1.0,5.0,9.0,25.25,35.0
44,168.0,2758.8988095238096,1359.519176362282,4.0,1390.25,3181.0,3998.5,4576.0,168.0,18.761904761904763,13.417853016920768,1.0,2.75,19.5,34.0,35.0
45,107.0,2017.0747663551401,1299.8789472009014,227.0,1124.5,1259.0,3182.0,4468.0,107.0,11.149532710280374,12.207176777368302,1.0,2.0,2.0,19.0,35.0
46,170.0,2467.9,1110.956518676826,158.0,1780.25,2335.0,3256.25,4589.0,170.0,13.941176470588236,10.872420938745224,1.0,6.0,9.0,21.0,35.0
47,178.0,2530.050561797753,1043.9231430055124,103.0,1878.25,2070.0,3613.25,4587.0,178.0,14.870786516853933,11.354589925323001,1.0,7.0,8.0,26.75,35.0
48,56.0,2257.3214285714284,826.7283407206078,230.0,1549.75,2489.5,2591.25,4467.0,56.0,11.089285714285714,7.777068355607542,1.0,4.5,12.0,14.0,35.0
49,81.0,2727.456790123457,1033.895897193991,31.0,2194.0,3273.0,3331.0,4516.0,81.0,16.296296296296298,8.759915017345266,1.0,9.0,21.0,21.0,35.0
50,2.0,3415.5,1250.8718959190026,2531.0,2973.25,3415.5,3857.75,4300.0,2.0,24.0,15.556349186104045,13.0,18.5,24.0,29.5,35.0
51,102.0,2722.8137254901962,1007.5234781471181,67.0,2237.75,2474.5,3317.0,4586.0,102.0,15.882352941176471,9.816428054816441,1.0,9.0,11.0,21.0,35.0
52,43.0,2156.720930232558,533.8327420234327,1487.0,1540.5,2411.0,2429.5,3212.0,43.0,9.116279069767442,4.147341674842432,5.0,5.0,10.0,10.0,20.0
53,68.0,3078.6911764705883,849.5172511026384,77.0,3194.75,3220.5,3291.25,4332.0,68.0,20.11764705882353,7.924135456896542,1.0,20.0,20.0,21.0,35.0
54,24.0,3199.875,654.8763117533357,2452.0,2693.75,2823.5,3685.25,4558.0,24.0,21.0,8.225094158308675,10.0,15.0,16.0,27.5,35.0
55,56.0,3137.214285714286,903.0790504870386,139.0,3355.0,3377.5,3412.5,4585.0,56.0,20.5,8.823522281637048,1.0,21.75,22.0,22.0,35.0
56,133.0,2611.2631578947367,1395.6764510375824,33.0,1122.0,3530.0,3637.0,4542.0,133.0,17.849624060150376,11.791430016214976,1.0,2.0,26.0,27.0,35.0
57,106.0,3228.4811320754716,1359.3344325958242,165.0,2161.75,3998.5,4311.75,4557.0,106.0,23.42452830188679,13.700155100413347,1.0,8.25,34.0,35.0,35.0
58,125.0,2215.456,1682.9179177269616,13.0,824.0,1181.0,4197.0,4566.0,125.0,14.384,15.1752047336989,1.0,2.0,2.0,35.0,35.0
59,202.0,1988.4455445544554,1475.4415409635674,17.0,798.25,1293.0,3440.25,4555.0,202.0,11.396039603960396,13.730584090311318,1.0,2.0,2.0,23.5,35.0
60,73.0,2597.849315068493,1358.2456993329554,51.0,1548.0,2703.0,3784.0,4590.0,73.0,17.068493150684933,12.930722209704134,1.0,5.0,15.0,31.0,35.0
61,18.0,2929.6666666666665,1239.425436145598,503.0,1908.5,3313.5,4005.25,4097.0,18.0,20.77777777777778,13.747964792932532,2.0,7.25,23.5,34.0,34.0
62,49.0,2583.9591836734694,1134.8601778630352,108.0,1886.0,2846.0,3135.0,4242.0,49.0,15.979591836734693,10.879050578823442,1.0,7.0,16.0,18.0,35.0
63,8.0,2000.375,965.9004588613526,387.0,1414.5,2048.5,2860.25,2980.0,8.0,9.25,7.00510018282598,2.0,3.0,8.5,16.0,17.0
64,28.0,2193.8214285714284,767.6758118609717,80.0,1830.5,2501.0,2529.75,3512.0,28.0,10.75,5.413460589637238,1.0,6.5,13.0,13.0,26.0
65,48.0,3452.25,967.2782279224349,231.0,3800.75,3823.0,3868.25,4287.0,48.0,27.416666666666668,10.365313131404026,1.0,32.0,32.0,32.0,35.0
66,70.0,3244.442857142857,1023.4778253612589,352.0,2379.25,3725.5,3942.75,4582.0,70.0,23.0,11.859075898206415,2.0,9.0,29.0,33.0,35.0
67,4.0,1661.25,1795.8571537476655,157.0,766.0,1112.5,2007.75,4263.0,4.0,10.0,16.673332000533065,1.0,1.75,2.0,10.25,35.0
68,5.0,3125.2,1670.8706413124867,451.0,2522.0,4067.0,4156.0,4430.0,5.0,23.8,15.3850576859497,2.0,13.0,34.0,35.0,35.0
69,29.0,2050.448275862069,1123.4790857677929,52.0,1498.0,2357.0,2998.0,4204.0,29.0,10.551724137931034,7.8993047022079805,1.0,5.0,9.0,17.0,35.0
70,19.0,3104.5263157894738,1651.053548106012,204.0,1930.5,3823.0,4366.5,4415.0,19.0,23.263157894736842,14.486937047880058,1.0,7.0,32.0,35.0,35.0
71,62.0,3256.2580645161293,1114.4208660722286,450.0,2309.5,3735.5,4055.25,4568.0,62.0,23.806451612903224,12.057021231341933,2.0,9.0,30.0,34.0,35.0
72,35.0,3076.057142857143,1027.778871354807,508.0,2534.5,3091.0,3848.5,4463.0,35.0,21.2,11.600709917424677,2.0,13.5,17.0,32.0,35.0
73,20.0,1759.75,1124.256052264177,43.0,1129.75,2113.0,2215.5,4439.0,20.0,8.3,7.841186805982612,1.0,2.75,8.5,9.0,35.0
74,34.0,1631.0882352941176,1103.7451497583006,234.0,856.25,1411.0,2384.25,4508.0,34.0,7.5,8.11377429642539,1.0,2.0,3.5,9.0,35.0
75,123.0,2627.121951219512,1442.359636523281,71.0,1141.5,3158.0,3988.0,4550.0,123.0,17.943089430894307,13.634755982600176,1.0,2.0,19.0,34.0,35.0
76,72.0,2520.6666666666665,1391.5750525072528,93.0,1292.25,2443.5,4024.75,4452.0,72.0,16.34722222222222,13.71968845601836,1.0,2.0,10.0,34.0,35.0
