,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
59,65.0,2458.1846153846154,1401.5659979589313,168.0,1084.0,2560.0,3645.0,4560.0,65.0,15.4,13.10868033022394,1.0,2.0,14.0,27.0,35.0
60,536.0,2294.291044776119,1298.0822710538523,15.0,1181.25,2340.0,3392.25,4568.0,536.0,13.602611940298507,11.75961379168134,1.0,2.0,9.0,22.0,35.0
61,4.0,1744.25,940.0334657163364,810.0,1257.0,1566.5,2053.75,3034.0,4.0,6.75,6.946221994724902,2.0,2.75,4.0,8.0,17.0
62,1298.0,2336.137904468413,1282.1950315502818,2.0,1261.0,2396.5,3410.5,4585.0,1298.0,13.963790446841294,11.669084756416414,1.0,2.0,9.0,22.0,35.0
63,1.0,1733.0,,1733.0,1733.0,1733.0,1733.0,1733.0,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
64,31.0,1968.9354838709678,1167.2035222554769,174.0,843.5,1938.0,2642.0,4040.0,31.0,10.774193548387096,10.889474053474315,1.0,2.0,7.0,14.5,34.0
65,16.0,1677.0625,1766.9463100218977,52.0,186.25,573.0,3623.25,4571.0,16.0,11.75,14.336433773199433,1.0,1.0,2.0,26.25,35.0
66,49.0,2275.1020408163267,1143.6488979886913,133.0,1403.0,2251.0,2847.0,4535.0,49.0,12.387755102040817,11.209773129079919,1.0,3.0,9.0,16.0,35.0
67,1.0,3382.0,,3382.0,3382.0,3382.0,3382.0,3382.0,1.0,22.0,,22.0,22.0,22.0,22.0,22.0
68,1.0,4511.0,,4511.0,4511.0,4511.0,4511.0,4511.0,1.0,35.0,,35.0,35.0,35.0,35.0,35.0
69,35.0,2401.8571428571427,1280.9366550636742,77.0,1391.0,2726.0,3471.5,4477.0,35.0,14.485714285714286,11.788257937883952,1.0,3.0,15.0,24.0,35.0
70,2.0,2211.5,0.7071067811865476,2211.0,2211.25,2211.5,2211.75,2212.0,2.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0
71,144.0,2167.472222222222,1112.3592136544833,47.0,1643.0,2059.0,2942.75,4543.0,144.0,11.493055555555555,9.921366734024998,1.0,5.0,8.0,17.0,35.0
72,66.0,2556.287878787879,1329.5292488482994,4.0,1547.75,2784.5,3727.0,4588.0,66.0,16.242424242424242,12.252548376763984,1.0,5.0,15.0,29.75,35.0
73,2.0,3675.5,3.5355339059327378,3673.0,3674.25,3675.5,3676.75,3678.0,2.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0
74,11.0,1535.2727272727273,764.2124169246521,375.0,1030.0,1408.0,2132.0,2913.0,11.0,5.545454545454546,4.80340788115347,2.0,2.0,3.0,8.5,17.0
75,1100.0,2332.3309090909092,1375.7111161551732,1.0,1209.25,2250.5,3645.25,4590.0,1100.0,14.38,12.77940364085244,1.0,2.0,9.0,27.0,35.0
76,463.0,2217.8250539956803,1429.3962752686502,7.0,944.0,2023.0,3581.5,4573.0,463.0,13.861771058315334,12.916075535787702,1.0,2.0,8.0,26.0,35.0
