,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
57,138.0,2722.144927536232,1580.3491601205696,177.0,1136.75,2990.5,3948.5,5335.0,138.0,24.91304347826087,17.49305524802642,2.0,7.0,23.0,38.0,56.0
58,7.0,3433.1428571428573,2136.500520989985,176.0,2330.0,4662.0,4767.0,5000.0,7.0,34.285714285714285,21.63880993118834,2.0,22.5,46.0,47.5,52.0
59,72.0,2954.2916666666665,1662.5675581952694,92.0,1197.0,3367.5,4566.25,5185.0,72.0,28.02777777777778,17.819100546546952,2.0,6.75,33.0,45.0,54.0
60,405.0,2550.748148148148,1608.6944989242324,10.0,1054.0,2520.0,4047.0,5362.0,405.0,23.066666666666666,17.299430540619046,2.0,6.0,17.0,40.0,56.0
61,8.0,2105.125,2022.9301546801576,208.0,280.25,1766.0,3441.0,5162.0,8.0,20.125,20.766989602319764,2.0,2.0,14.0,32.75,54.0
62,1452.0,2707.968319559229,1528.944107694576,2.0,1462.75,2765.5,4011.75,5360.0,1452.0,24.515840220385677,16.595164152322926,1.0,8.75,21.0,39.25,56.0
63,7.0,3033.1428571428573,1507.5343477094675,613.0,2388.5,3048.0,3759.0,5276.0,7.0,27.857142857142858,16.61754666438031,5.0,18.5,25.0,36.5,55.0
64,58.0,2701.396551724138,1395.2491941126902,123.0,1666.25,2546.5,3990.0,5236.0,58.0,23.79310344827586,15.670688495370435,2.0,13.0,17.0,39.25,54.0
65,24.0,3534.8333333333335,1633.357509433617,65.0,1828.75,3756.0,5024.5,5358.0,24.0,33.791666666666664,19.19007707048136,2.0,13.75,37.0,52.25,56.0
66,44.0,2504.1136363636365,1428.7534852696563,96.0,1874.75,2145.5,3532.5,5293.0,44.0,22.113636363636363,15.37018543879133,2.0,14.0,16.0,34.75,55.0
68,3.0,3499.6666666666665,1989.196152553421,1297.0,2667.0,4037.0,4601.0,5165.0,3.0,33.666666666666664,24.13158373031769,7.0,23.5,40.0,47.0,54.0
69,64.0,2641.828125,1613.577367953279,30.0,1464.75,2268.5,4185.25,5269.0,64.0,23.75,17.40187911765269,2.0,10.75,16.0,41.25,55.0
71,201.0,2776.452736318408,1537.8467410652386,13.0,1531.0,2892.0,4074.0,5263.0,201.0,25.29850746268657,16.811616452952823,2.0,12.0,22.0,40.0,55.0
72,27.0,3159.5555555555557,1451.3666857173814,370.0,1884.0,3443.0,4363.5,5097.0,27.0,29.185185185185187,16.42942256824402,3.0,13.5,34.0,44.5,53.0
73,1.0,5264.0,,5264.0,5264.0,5264.0,5264.0,5264.0,1.0,55.0,,55.0,55.0,55.0,55.0,55.0
74,13.0,2717.076923076923,1477.1275312544085,232.0,1436.0,2846.0,3514.0,4948.0,13.0,24.307692307692307,16.48931277820382,2.0,8.0,22.0,34.0,50.0
75,1917.0,2677.4621804903495,1539.5917263941292,3.0,1333.0,2647.0,3958.0,5359.0,1917.0,24.18883672404799,16.902051751061492,1.0,7.0,18.0,38.0,56.0
76,329.0,2496.048632218845,1385.0152715785287,40.0,1335.0,2417.0,3537.0,5357.0,329.0,21.27051671732523,15.465039646136683,2.0,7.0,16.0,34.0,56.0
