,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
59,239.0,2048.3389121338914,1127.713242701884,21.0,975.5,2455.0,3086.0,3367.0,239.0,13.410041841004183,10.071136872141178,1.0,2.0,19.0,23.0,24.0
60,513.0,1698.859649122807,1021.2675525330803,2.0,860.0,1656.0,2561.0,3363.0,513.0,9.95906432748538,9.073069305522086,1.0,2.0,5.0,20.0,24.0
61,2.0,1217.5,1578.9694423895605,101.0,659.25,1217.5,1775.75,2334.0,2.0,9.5,12.020815280171307,1.0,5.25,9.5,13.75,18.0
62,503.0,1585.7276341948311,909.2171227307053,1.0,815.0,1600.0,2289.5,3350.0,503.0,8.481113320079523,8.150913543078135,1.0,2.0,4.0,17.0,24.0
64,78.0,2132.730769230769,955.7437665779711,29.0,1322.0,2517.5,2908.0,3339.0,78.0,13.884615384615385,9.11966730030935,1.0,3.0,19.5,22.0,24.0
65,5.0,1638.0,1255.319680400176,372.0,415.0,1598.0,2851.0,2954.0,5.0,10.0,11.022703842524301,1.0,1.0,4.0,22.0,22.0
66,25.0,1595.6,956.5331062400994,36.0,1019.0,1569.0,2322.0,3272.0,25.0,8.2,8.356634091147784,1.0,2.0,4.0,17.0,24.0
69,19.0,1686.842105263158,728.1514084887913,303.0,1126.5,1833.0,2081.5,2957.0,19.0,8.578947368421053,7.190393201067999,1.0,2.5,6.0,11.5,22.0
70,2.0,1863.5,1750.089283436705,626.0,1244.75,1863.5,2482.25,3101.0,2.0,12.0,15.556349186104045,1.0,6.5,12.0,17.5,23.0
71,115.0,1800.304347826087,1102.974249941295,16.0,669.5,2157.0,2825.5,3348.0,115.0,11.834782608695653,9.59342833802848,1.0,2.0,12.0,22.0,24.0
72,22.0,1986.4545454545455,904.411185840596,406.0,1154.75,2278.5,2562.75,3349.0,22.0,12.863636363636363,8.626070421060271,1.0,3.0,16.0,20.0,24.0
73,70.0,1343.057142857143,978.2377957803347,69.0,548.0,1229.0,2146.5,3227.0,70.0,7.142857142857143,8.273032345047046,1.0,1.0,3.0,12.0,24.0
74,9.0,1502.0,590.6684772357503,732.0,1178.0,1404.0,1456.0,2595.0,9.0,6.555555555555555,7.3842926389585735,2.0,3.0,3.0,3.0,21.0
75,1146.0,1622.4851657940662,929.8022733169369,6.0,800.0,1638.5,2409.25,3360.0,1146.0,8.950261780104713,8.408467603691435,1.0,2.0,5.0,18.0,24.0
76,188.0,1829.6914893617022,978.2292856627485,10.0,993.75,1886.5,2715.5,3328.0,188.0,11.127659574468085,9.142056594180069,1.0,2.0,7.0,21.0,24.0
