,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
57,166.0,2016.132530120482,1180.306860676333,49.0,1093.0,1990.5,3014.5,4304.0,166.0,12.843373493975903,9.454813656431238,1.0,6.0,10.0,20.0,32.0
58,2.0,2534.5,1289.0556621030762,1623.0,2078.75,2534.5,2990.25,3446.0,2.0,16.5,13.435028842544403,7.0,11.75,16.5,21.25,26.0
59,76.0,1996.407894736842,1271.1878662902304,22.0,915.5,1835.0,3191.5,4228.0,76.0,13.31578947368421,9.906510352713564,1.0,6.0,9.5,23.0,32.0
60,587.0,2088.453151618399,1287.9257932469163,1.0,971.5,2055.0,3242.5,4330.0,587.0,13.783645655877342,10.275681470828376,1.0,6.0,11.0,23.5,32.0
62,1062.0,2125.4623352165727,1276.3173172973075,2.0,978.25,2067.5,3170.25,4327.0,1062.0,13.968926553672317,10.23641255124079,1.0,6.0,11.0,22.0,32.0
63,5.0,2141.2,908.6779957718795,976.0,1843.0,2054.0,2348.0,3485.0,5.0,13.4,7.602631123499285,6.0,10.0,11.0,14.0,26.0
64,48.0,1963.8125,1039.3918978360539,52.0,1169.25,1904.5,2729.75,3693.0,48.0,12.083333333333334,7.8491992634926895,1.0,6.0,10.0,17.0,28.0
65,6.0,2577.1666666666665,898.8522496309762,2006.0,2067.0,2076.5,2767.75,4242.0,6.0,16.0,8.62554346113913,11.0,11.0,11.0,17.75,32.0
66,27.0,2206.814814814815,1071.8549714266758,205.0,1580.5,2285.0,2965.5,4137.0,27.0,14.037037037037036,8.582098907168435,1.0,7.5,13.0,19.5,32.0
68,3.0,2466.6666666666665,348.4312462069574,2265.0,2265.5,2266.0,2567.5,2869.0,3.0,15.0,3.4641016151377544,13.0,13.0,13.0,16.0,19.0
69,38.0,2074.342105263158,1186.945074352888,169.0,1024.25,2053.5,3097.0,4150.0,38.0,13.473684210526315,9.310664742736463,1.0,6.0,11.5,20.75,32.0
70,1.0,2520.0,,2520.0,2520.0,2520.0,2520.0,2520.0,1.0,14.0,,14.0,14.0,14.0,14.0,14.0
71,80.0,2287.2,1279.1407658010817,98.0,1301.0,2529.5,3394.25,4276.0,80.0,15.2625,10.205165916946429,1.0,6.0,15.0,25.0,32.0
72,49.0,2238.7551020408164,1240.598285281008,56.0,1084.0,2381.0,2949.0,4273.0,49.0,14.775510204081632,9.813394982799549,1.0,6.0,14.0,20.0,32.0
73,1.0,2868.0,,2868.0,2868.0,2868.0,2868.0,2868.0,1.0,19.0,,19.0,19.0,19.0,19.0,19.0
74,9.0,2607.6666666666665,1458.6848528726143,415.0,1893.0,3450.0,3778.0,3989.0,9.0,18.333333333333332,12.103718436910205,2.0,10.0,26.0,28.0,31.0
75,1351.0,2269.8312361213916,1216.4858171592089,4.0,1219.5,2376.0,3312.5,4328.0,1351.0,15.066617320503331,9.843968051220399,1.0,6.0,14.0,24.0,32.0
76,178.0,2202.7022471910113,1309.1808005273747,9.0,831.25,2518.5,3280.25,4332.0,178.0,14.730337078651685,10.32113080668363,1.0,6.0,14.0,24.0,32.0
