,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
57,109.0,1725.4128440366972,1174.0027936351485,5.0,774.0,1564.0,2749.0,3868.0,109.0,23.495412844036696,18.00957762332516,1.0,6.0,22.0,43.0,49.0
58,3.0,1968.0,1487.036314284221,781.0,1134.0,1487.0,2561.5,3636.0,3.0,25.333333333333332,21.82506204649447,6.0,13.5,21.0,35.0,49.0
59,42.0,1833.4285714285713,1061.0120144341058,449.0,869.75,1580.0,2718.0,3789.0,42.0,23.69047619047619,17.07299692959487,2.0,6.25,22.0,43.25,49.0
60,971.0,1979.7178166838312,1127.1639351865954,3.0,1021.5,2003.0,2917.5,3888.0,971.0,27.368692070030896,17.742430017523837,1.0,8.0,28.0,47.0,49.0
61,3.0,1842.6666666666667,725.4449209508144,1103.0,1487.5,1872.0,2212.5,2553.0,3.0,25.666666666666668,15.044378795195676,10.0,18.5,27.0,33.5,40.0
62,854.0,1999.9789227166277,1177.3773274463756,2.0,885.0,2120.0,3090.0,3891.0,854.0,27.679156908665107,18.46298184752932,1.0,6.25,33.0,47.0,49.0
63,1.0,2706.0,,2706.0,2706.0,2706.0,2706.0,2706.0,1.0,43.0,,43.0,43.0,43.0,43.0,43.0
64,68.0,2270.3823529411766,958.4237997788039,107.0,1780.5,2465.0,3019.0,3644.0,68.0,33.029411764705884,15.946712184634205,1.0,25.5,38.0,47.0,49.0
65,6.0,1063.3333333333333,846.777105658075,521.0,572.25,609.0,1228.5,2646.0,6.0,12.833333333333334,15.510211689937268,3.0,4.0,4.5,15.5,42.0
66,42.0,2280.6666666666665,848.5312609521278,165.0,1762.25,2311.0,3046.0,3561.0,42.0,33.07142857142857,14.147985907063974,2.0,25.0,36.0,47.0,49.0
68,1.0,3584.0,,3584.0,3584.0,3584.0,3584.0,3584.0,1.0,49.0,,49.0,49.0,49.0,49.0,49.0
69,49.0,2089.938775510204,1053.9811511629623,1.0,1062.0,1987.0,2980.0,3765.0,49.0,28.73469387755102,17.349082000454764,1.0,8.0,28.0,47.0,49.0
70,2.0,627.0,818.829652614022,48.0,337.5,627.0,916.5,1206.0,2.0,6.0,7.0710678118654755,1.0,3.5,6.0,8.5,11.0
71,91.0,1681.065934065934,946.3040596880969,36.0,1151.5,1664.0,2349.5,3669.0,91.0,23.483516483516482,15.779989182761142,1.0,11.0,24.0,37.0,49.0
72,19.0,2404.9473684210525,1233.5216285850584,32.0,1747.5,2685.0,3429.0,3795.0,19.0,33.89473684210526,17.4925213761072,1.0,25.0,43.0,48.0,49.0
73,3.0,2023.3333333333333,1648.6240727750317,688.0,1102.0,1516.0,2691.0,3866.0,3.0,25.0,22.271057451320086,5.0,13.0,21.0,35.0,49.0
74,4.0,1860.75,935.0651938055798,957.0,1171.5,1749.5,2438.75,2987.0,4.0,25.5,19.122412679017955,7.0,10.75,24.0,38.75,47.0
75,915.0,1897.0032786885247,1064.5747165524444,13.0,1028.5,1826.0,2762.5,3885.0,915.0,25.883060109289616,17.18296722387414,1.0,8.0,27.0,43.0,49.0
76,193.0,1912.9119170984457,1124.672807750174,6.0,856.0,1793.0,2923.0,3842.0,193.0,26.321243523316063,18.3027324493438,1.0,6.0,26.0,47.0,49.0
