,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
66,4.0,1864.0,672.5112142807236,938.0,1613.75,2013.0,2263.25,2492.0,4.0,7.25,4.272001872658765,2.0,5.0,7.5,9.75,12.0
68,1.0,2026.0,,2026.0,2026.0,2026.0,2026.0,2026.0,1.0,8.0,,8.0,8.0,8.0,8.0,8.0
69,52.0,2561.4615384615386,1143.4053963719468,51.0,1819.5,2503.5,3591.25,4480.0,52.0,15.576923076923077,11.61362646888011,1.0,6.0,12.5,26.5,35.0
70,3.0,2987.0,1143.5737842395654,1748.0,2479.5,3211.0,3606.5,4002.0,3.0,19.666666666666668,14.502873278538061,5.0,12.5,20.0,27.0,34.0
71,290.0,2162.493103448276,1176.9606104279726,45.0,1249.5,2151.5,3064.0,4580.0,290.0,11.775862068965518,10.251581198738798,1.0,2.0,9.0,17.0,35.0
72,12.0,1338.6666666666667,1314.90624161665,62.0,282.0,969.0,2212.5,4146.0,12.0,7.166666666666667,10.347009522591831,1.0,1.0,2.0,9.5,35.0
73,3.0,3249.0,989.4397404592156,2203.0,2788.5,3374.0,3772.0,4170.0,3.0,22.0,13.0,9.0,15.5,22.0,28.5,35.0
74,9.0,1319.2222222222222,1273.9188335386382,375.0,445.0,969.0,1154.0,4441.0,9.0,6.333333333333333,10.931605554537724,2.0,2.0,2.0,2.0,35.0
75,1561.0,2375.72133247918,1312.5477363186249,2.0,1331.0,2338.0,3538.0,4590.0,1561.0,14.407431133888533,12.281653865254773,1.0,3.0,9.0,26.0,35.0
76,407.0,2053.4643734643732,1300.2822573775188,25.0,951.5,1765.0,3224.5,4589.0,407.0,11.84029484029484,11.890367335824212,1.0,2.0,6.0,20.0,35.0
