,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
64,19.0,1822.842105263158,1282.1010214642863,159.0,738.0,1860.0,2810.5,4135.0,19.0,11.736842105263158,9.403557868423809,1.0,4.5,10.0,18.5,32.0
65,5.0,1588.8,900.4130718731265,656.0,921.0,1295.0,2384.0,2688.0,5.0,9.0,6.244997998398398,2.0,6.0,6.0,14.0,17.0
66,6.0,3357.5,1123.7969122577265,1828.0,2463.5,3956.5,4170.0,4197.0,6.0,24.166666666666668,11.052903087726168,9.0,15.5,30.5,32.0,32.0
68,1.0,3355.0,,3355.0,3355.0,3355.0,3355.0,3355.0,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
69,21.0,1199.4285714285713,1078.2129924754465,178.0,568.0,642.0,1633.0,4234.0,21.0,7.142857142857143,8.217576980386093,1.0,2.0,2.0,8.0,32.0
70,5.0,2328.8,1663.1667685472796,593.0,604.0,2632.0,3903.0,3912.0,5.0,16.0,14.0,2.0,2.0,16.0,30.0,30.0
71,305.0,2438.055737704918,1267.8086617483498,10.0,1433.0,2667.0,3412.0,4332.0,305.0,16.524590163934427,10.26460217487534,1.0,7.0,16.0,25.0,32.0
72,17.0,2061.823529411765,1295.076215676809,301.0,722.0,2236.0,3228.0,4115.0,17.0,13.647058823529411,10.22216449969494,2.0,4.0,13.0,23.0,32.0
74,2.0,3766.0,356.38181771801993,3514.0,3640.0,3766.0,3892.0,4018.0,2.0,28.5,3.5355339059327378,26.0,27.25,28.5,29.75,31.0
75,1668.0,2162.031774580336,1213.0904218215826,3.0,1144.5,2158.5,3130.75,4331.0,1668.0,14.124700239808153,9.735002997092566,1.0,6.0,13.0,21.0,32.0
76,174.0,2269.4597701149423,1109.5614277524323,1.0,1314.75,2331.5,3052.0,4297.0,174.0,14.586206896551724,9.096847861788731,1.0,6.0,14.0,20.0,32.0
